TIC
469850360
410354930
92749466
79405861
149252670
238202176
301980339
29779053
234290032
177179614
260078932
32034222
139282766
262882919
259862131
167305895
350183820
140580336
266642391
38679058
259927523
220560148
212324352
339578032
441112933
139356318
382577618
55652221
410255881
159780288
260982096
141757920
278804299
441202758
201250285
39018622
425825231
267020199
358071115
204587238
55744694
410118688
278703391
278773740
140599377
394632742
161268891
149154577
279217133
358108300
358107442
273551414
389922504
30186481
55651790
382452155
392024931
140658484
260267208
126583789
238189546
302923993
261331510
402046354
212347311
279740163
55649865
80080623
269742498
316915142
316913559
139825840
159690250
278684349
161403090
33861618
314865962
234995795
273396009
300034351
279571361
141185142
388130108
150358147
53894861
261059390
309613894
421951893
29760441
29779125
234293313
142087047
152867947
277911579
197736345
55388535
425883253
44626960
355650349
314866327
267061191
388200275
161174251
25132754
141867627
260840420
71314259
147333474
197691162
88247622
32200787
41260743
52019395
261061538
441454387
308662088
308611986
308602565
144046368
349097447
260981292
278865906
55501818
140598464
70440470
147086189
394126799
364328234
273366412
358577149
206507185
270503156
370221759
167793630
441183643
265568693
220414682
117516398
308310355
177037750
267089153
348717322
167695512
300139323
304054795
260241479
141410961
33862174
238198796
394339027
167814411
24694579
176935619
406346959
260372062
294754396
220567625
261258358
31704508
31796485
31796716
382201238
265568740
279251008
149175859
141869724
92630250
147164002
231639448
394273592
441386863
349409844
231913444
348896748
31741104
31742622
307026060
38601045
300243913
349157682
278824264
141281526
231085102
358459070
238173028
25170114
33840009
370138017
267092586
25134376
31871193
280793231
234499749
382198673
150300935
55745346
55780996
115106399
214873946
220513500
261205179
197963166
55849958
381916415
177082055
139458022
150162697
358456432
25117096
231842904
211353465
231702073
273553276
150032882
41259805
370282738
24195569
235013826
309617906
281574462
358108509
425056845
220495378
220411238
281460145
234290893
231833061
159745661
51938503
350336553
177282637
62483237
140939704
147425238
319258485
238813187
238809285
41526881
219317391
370136985
277022838
277871520
238191651
278777449
300448625
234500678
147201324
121471212
358510502
206552416
79354607
92734713
231912596
115190256
141092369
50309953
143849112
144064592
441187395
425933043
391948637
212324968
25155310
278055081
280096428
232071040
41483281
92733838
219175812
30851433
235016392
206358152
453080267
389524494
260001111
234281360
139453279
303950490
238190495
238187303
55369779
55369456
262788470
142052876
167695269
197598732
290485374
234525922
167888675
206506936
277749795
150065151
232075675
382187849
260300073
394558393
409138905
197977189
32034265
260982959
279249069
425997700
150164124
25116563
349791471
159747105
25063986
33833289
29861079
317089249
139128121
234526680
238816178
350215424
302753973
38699470
220435980
220488450
325339391
260045558
278900446
278898692
267080493
38763180
167698166
231826455
349784936
299833067
33840973
317060587
349644592
349677777
234522993
200645081
261745709
238876532
229051528
183803939
393891507
350433330
31943231
309148260
270299418
302966629
38809518
38824355
139457900
126763100
355636663
25116119
469980183
177256965
237879428
167527011
278660447
41587424
270475697
229051647
38461869
167892002
62221982
290495172
150063321
30315127
269944018
121470291
289791770
31796658
293527351
237330599
407662961
299834475
197734407
24704862
24750295
234501814
410442002
426032475
238810124
206545643
31962131
279052980
232078565
392813712
182078289
150062447
150029502
115044114
38878468
38849943
38898004
121473286
31779922
370009806
259974658
441162150
220411510
92656030
149348488
150322340
150301529
140663885
278823421
350820908
328028775
231831964
167337533
300139852
197740549
139187460
234520440
161208432
79172641
234344131
234306744
150274071
52244754
350215573
161175163
393891178
260131665
270557257
141127435
38875458
349518888
220501097
114985772
149497993
234349622
410486022
419710700
152911904
382528781
348957793
30037565
394045568
161167878
391892593
197600208
369988215
290401930
273854364
302924331
30313682
273548798
139932636
350560674
121469200
53977264
441012617
441050093
441204482
149601451
33831818
53782702
350933263
209396941
293272754
161270578
238899755
139207989
348993992
229051797
161134829
280053308
280095613
300034670
300033922
167894031
382184098
270338128
260160453
214368082
55299800
139992781
161380403
161359326
38844268
219137548
263000832
114950121
300324082
33717509
139721030
234348497
238809679
278667096
261398324
262927968
52365081
63036573
382185531
270251574
349569619
204441631
220524138
263003421
214515781
270676778
259886581
267081681
55400261
55478023
38909096
32152605
394494920
355480446
159777334
358068537
349969939
382160146
279251558
349642928
41087248
31927487
141977935
279741379
80081010
142109665
260755229
25155664
229806407
167123931
139127207
289936539
231713112
231711783
117518557
410224755
38698083
266584813
325220064
306672035
370324073
277300215
92442500
52204645
294667668
278053120
231077890
308398795
167363487
267082623
260371000
141423634
117518208
167207566
53976940
238192384
232060131
234300790
290030162
259862349
220488137
394275950
206564539
206591925
393948704
394044763
161401705
280052690
300089148
232063596
232074535
270250508
79304402
150062931
302966630
139986678
161315615
220514768
220556819
300381406
237336864
150359892
370325560
403265213
141910790
231074635
25115993
350343922
31635050
410253041
139773084
389024107
161209783
253922174
426014839
278633006
140893238
52314170
382625142
392815770
270564996
277748932
143924173
53976470
220526092
31780697
300379556
147284902
147267173
147250411
441189654
406321319
140635778
441079063
38507576
229804329
370137704
370115793
279054946
369705926
232083010
260162101
261236487
220561845
263077260
31743274
88246378
403153647
403189622
29189207
234992042
349156240
260372940
279737606
53978091
370010133
370005785
441110063
441159240
403151221
220491831
140608230
403237836
403224672
29759800
382381993
117517557
152283258
281593180
55604441
289823771
392761412
280794244
70440709
167085242
231697087
38964363
79282952
266923326
32178036
220435758
220421191
260502102
394345360
267192489
231239894
234989387
152273228
281540786
167248904
140528411
55452935
159672838
207081058
32155510
167339584
238192149
177254302
453095489
167720056
126746695
425936328
266634431
231262216
53851697
53894437
197962313
394518970
259884162
231089348
267044448
260750981
266927338
278822670
38602307
271697129
231828950
290077397
201286585
177258092
290754830
149420596
206350257
237912468
307086675
289954179
389446568
389450629
167696090
167696452
271975726
238229128
161403043
211356362
259901389
441186962
370328257
394355443
231265333
53897002
234990683
234998454
277836910
201305366
269793929
280725702
261644253
141472408
207071809
206409151
260840344
147336311
271640913
201254985
55850237
92222300
147421966
201333555
394700247
261645921
141471357
206488024
206406691
38610352
238180751
41173667
149931603
309791156
394232728
394243542
167651956
167695608
271796176
279249728
238225894
211353887
410252502
176956040
29835352
350274835
234349145
197762388
206354321
161269173
281563911
441185178
382650629
234283843
204499489
201234845
32197094
234489826
293506015
25375770
267209926
355424707
300703532
219170912
375035502
350583319
238870892
55385093
38511061
278897420
201226039
425881596
277099094
92350273
220422226
149391335
267184497
117515674
394560019
394700874
267323197
141977086
140579674
269762577
150437065
348844746
167044654
79249883
266996488
266998594
278828237
278848639
279161313
238172654
201230210
350143112
350190949
260982587
273652136
92257690
167718742
89305963
147406068
425905360
355739089
271503437
206366173
262818244
262817083
269761066
150432211
348843152
279740441
38682119
350843432
238191079
238198440
231706739
325220025
55852584
177281989
149497904
425975286
206350311
237934543
262882478
150167643
374997123
41030824
317089497
381914300
161457906
234279113
355586602
201307360
260351914
55606169
267047115
159671133
306826065
260710175
79225651
278829597
32176426
231713812
339862761
126766317
31655540
99673151
237914586
237937510
150272148
150187916
279727153
159671085
79274005
278848525
147335624
231709986
281763122
281703963
325279209
126702991
425930734
425936552
257735470
358402475
469966260
349092262
262884928
441417906
211384613
410214984
25153041
234288224
141811445
52058974
29821613
32071753
350272804
209397773
209305784
126564822
389722785
197568472
201293780
273696213
160037421
89396656
39071101
271502956
237924047
237921538
317021841
389663831
144063937
144065184
29842113
234491539
393030999
206506361
235012136
410211720
140998116
299753136
234497956
142085842
206554876
269848236
350768296
300867814
32206535
200645730
364394607
177349900
389523113
270039424
238829790
214365669
232068489
149542709
260640693
394134586
33862036
147144304
55293304
55741235
150105613
317097443
229061507
229039174
271972405
300579741
300555859
441418264
79104262
140938888
176956403
149625254
234334832
197733304
261139167
269856182
219307129
219338105
300871572
300808743
278729421
382267243
364398190
265526341
349910443
161113386
31850842
147084418
278078903
234510893
147198161
316854601
144218403
71271938
394817660
220523945
469880418
355601553
303911833
281779297
281710480
406275281
349765978
265467293
197736350
139188092
52203602
316934730
320939915
204572156
260002054
31104764
235006943
269884915
350715999
382200050
150098542
139066678
176870325
287298304
410464494
265438551
394634714
152936712
38587665
232065974
149538480
50380257
79403675
150105372
319246937
300244634
229057817
211380283
140997242
141811432
234349272
300743667
300705145
260046469
394083646
60369604
278773152
278731442
200644837
349411520
177351052
388183393
349972600
277717082
293480995
238890811
314866838
25372748
441398770
141268605
141282136
149664423
234490974
350273997
204588986
139721789
139757119
350744678
60371524
349648152
382243958
382265694
265436177
441386522
29477619
382630542
327918130
302300684
79493362
237329910
237338096
394275759
306668068
389424817
91430436
144003280
52078768
278634010
234495781
234308994
260267074
209373803
142049025
142087340
265612457
235039996
214991065
278525792
300812668
278775329
279053000
382263409
381853147
260821839
238171016
177252917
382030292
149477100
372911993
358500970
326396542
161272010
234280067
79114226
278634211
149601768
261104864
393031938
235004002
349648786
200643254
381854774
147423322
326396699
237908790
300141992
300141025
300244561
389689160
32000625
234491992
197766143
261156988
142086813
219331254
300808472
308991822
382218911
200655763
150099218
364324070
176871672
394018599
300869946
150064525
389530175
299833107
265567103
370237945
314864866
29547433
152928056
129645790
237325937
394124025
38740059
350522196
31816240
147165292
234522714
234507937
441120186
117517871
167808520
277911580
38820496
55273073
29778225
220573709
441182504
278959976
92444219
92448174
382160308
382190255
141024799
141093693
261746757
55659357
141606986
139197566
139121144
294152559
140510824
382437845
238870240
394634037
441322912
152926769
304092988
232084837
79052496
220401282
272004724
31869994
279639108
234513798
177117281
220537461
290647057
141028966
308396022
355653467
99769004
426016499
261542399
38811498
197689615
25078674
259962054
350619228
55604222
38506870
50385911
79425183
425067522
220476782
260609222
375035131
38763326
38761335
441125193
29671923
147206622
117545177
139802730
139845816
126658353
261543672
197640130
389087654
219164846
141611461
141686804
139113196
139130804
140580497
197949171
197951574
375060694
350560503
350585491
147130990
149176684
177118942
55295497
220506050
41458738
391887898
382160187
141029787
277938444
126604713
38825397
197615279
197693940
139233751
139266219
348998165
139198909
24750489
140512200
152282690
139458862
212289450
204496518
204418296
358153877
141424643
382257055
150098777
277016438
177307515
139059907
265527387
277751710
214300025
63038063
232073492
129649472
79015105
220411221
220401810
220473814
350563306
350559756
308453624
220565276
159876543
290654477
382157731
261592209
197641458
139282432
167550778
219141054
348993107
31704728
270097714
274017928
388131463
370251176
404974043
404933493
92731064
441399312
63036534
29476151
237325957
281461437
375057545
375038128
143856534
149121369
140046107
177176102
159876621
349370342
92442746
147201138
38899447
197640249
197647472
238932500
167574282
231913345
300446243
211432564
339576929
38937499
273366457
152226902
212295272
204441257
369706069
260751914
204444392
141479174
231120886
139933139
231669777
281781542
140828063
231841265
32199330
394595806
300605866
238170041
149970613
290027057
266969794
382098944
276936320
355705451
293570500
293508796
260950734
150431120
350342848
350343412
350333328
262885414
382383512
197570458
141610012
348961186
348718411
273417887
211402037
339578262
38907513
197988471
349523641
89041616
139370537
204450571
403122604
143980902
201352739
273569625
231694457
281781375
115177591
89263085
40971930
394557838
149992221
126766627
266903530
266968386
142109185
276935568
121473440
355789476
293525929
382473334
126805047
139469490
294982517
410153804
349191590
149346752
139984947
231627290
404804908
55398952
115106653
394357918
167753454
167796016
370136983
238176110
260353440
142105613
80056170
260501801
167340343
167342936
52257193
388107420
51937176
370284434
277772718
277715787
29392968
410305336
38515807
232064182
232076054
149502001
38763953
71273127
143894741
140040995
234518259
234506344
316936420
55295028
220511358
441125018
349374677
117511157
139879003
79395764
167812509
220488547
260658693
375089118
375062455
33831807
38760605
38759499
31870120
308457186
55272119
159836642
382187278
382186170
355688500
277982674
38835654
38815302
259927413
139267741
167523976
350654929
55604374
219184124
219169942
139147749
31780245
31799759
211402128
38908923
349522058
349571256
126817624
152254863
31779227
38942330
38909490
197949663
139328314
270166427
369771333
358180414
441082917
350433778
231839469
167793961
394580964
394559660
392026007
238197946
238187267
212352349
152876803
152865619
126709431
126748132
270424243
382042321
167367091
280051329
280098208
261679852
382529977
382515629
231712438
260995123
141030721
139831636
99739467
79301671
126638586
261524943
38846471
261461552
179438607
211412020
53754417
89041637
152253226
410121860
349194688
350433501
139991934
201306559
231665881
167045028
167009292
281703328
115151061
349482432
270067755
265528805
126913464
349965260
314888837
410355112
441354271
214301213
31382009
152937439
38516712
232060678
149037112
394135165
143858466
149121385
279637761
234509576
234547852
177179102
316991996
220501238
349157265
143981396
149304495
281742142
231841600
231836457
55497281
212348411
126763494
126763332
270483647
260369147
260503442
167367933
382582811
231704059
52118239
300940126
309617715
262874158
278824614
197595019
53992133
201232873
39080010
421893525
149449888
149423103
71334210
143999305
405425498
404849302
404852071
70440703
140899825
363913951
231844926
231830166
231843112
394585442
142109283
121474589
280096648
231739077
260995165
89428764
262816192
262818604
278802433
197570382
197575514
206481868
358464770
349767242
302966422
306736789
273854887
229054415
149473839
207081016
269795832
197712257
165076319
381974387
350861012
388201742
270536124
294207756
206547467
358071363
289841314
53812109
389726031
309656200
266640930
339862599
382380642
206408374
206463611
201251167
201248647
39017515
358464716
92628143
370008372
349767833
407621029
161315221
394701331
141909481
238229567
61709887
350299588
219332944
219319702
197682684
139283644
139208436
259886108
350652801
141611276
348962987
273325402
89020549
152273444
92320131
355403599
355446014
71334169
403122981
149302744
149347608
231630283
167721057
260476779
238179409
238180434
177022213
355705470
44625901
469854467
231712555
261262080
53952888
350953813
31672757
201292718
39047123
421895532
306575290
273862178
294099086
263016605
32070488
269792987
238226644
177285018
350271776
31945640
234492072
234495456
29832604
469979576
469978554
358069227
300328398
55741038
52194662
266639588
278848684
197598527
53950549
206473131
201256319
358466708
140609384
273605598
149497674
300579472
263003468
278615769
260002934
260079513
161112830
177254154
61708441
270500463
234344271
469967424
469946168
55745991
358154016
410122332
441081233
441041904
149391500
38634217
38696264
38608850
231695199
404852096
55366186
231867105
231825435
370138769
260476107
149990865
55401489
126701692
266926496
80083663
260507093
294328421
469880388
99839966
389727478
147421845
262827856
382316319
278862239
261206561
197597426
197572782
31674330
392010659
152863530
382044361
257720801
121471881
355767583
44623893
231713114
150430616
150431920
150358170
382381366
261237964
53941148
350934357
231239713
31636688
201251409
421872385
141757230
229055951
290498333
207076528
263050762
269772525
197740465
381976770
350844714
214772414
300556811
263004447
263076776
32089522
269728504
197738655
350825116
161153394
161172103
234333416
31927103
309703910
29839771
219316687
219325315
219338464
219309722
267042532
55755059
425936903
220379250
271975211
278705720
147304087
302029006
201228876
166975595
92630899
141542585
301980848
300515532
141941684
32034088
278614475
278661555
269794975
237882622
260165093
161167135
350222366
309755266
234490418
234489900
469913070
41170928
289825677
300867750
53841725
220392381
234288229
271903832
271971626
355370163
278783525
147339266
114950700
382246984
326357797
233960586
349834497
88246784
265487565
350765484
410486078
38517744
327669547
325339416
294872166
231082842
262471835
31509222
350146296
469934028
267080606
144070566
55780793
425975034
425935114
53894240
52078820
278709374
177386783
382265683
320964628
29989691
270339833
139731069
139728222
260841191
25283002
161439672
388199024
369182734
350763476
38510224
38572209
142085192
231090149
425939908
425934574
53842250
53849146
220395316
279476499
234292783
234298073
355370191
278705813
237909385
308991064
99672848
320937906
270366351
33735780
33717846
33734517
349096321
211379818
388106831
406242857
149253140
279055830
167207589
31528507
373916957
350138177
280695121
261399229
79183127
79152524
55755223
425996885
114953216
177385959
278081491
29984014
229806104
270342707
24231627
306633635
306635821
389524964
161458967
161440120
394231269
394275429
327595545
364589064
350740740
350716053
369248014
279161423
410487677
38573641
325340115
161111493
61708571
234309280
219343781
300384330
52368472
53851007
52079677
271699102
271972426
147335473
237936089
177309077
389379820
389371996
267185533
278051925
229802115
139770735
260821840
306634577
349061746
60112451
319257910
327592120
177312459
31181554
50272813
260889990
211354464
60111044
161402225
209396749
289934729
38574307
38519052
142052608
325341243
231076815
150109008
373985596
261329761
79171312
394653833
220453989
220497676
237913294
114990088
261156152
204523100
382298818
319259234
394242686
265465457
388130597
327596703
279738464
279743597
364589072
350708318
279088394
289955627
410445561
142082548
294873457
231097186
150145456
471012734
24693528
265568279
29476779
471013524
79154271
394653671
29477026
270247756
50313171
277751175
370240453
270677813
280832353
280831086
261007805
382147973
51910111
253925006
279639176
374942490
260269822
38813530
55556127
25300347
55291546
234528656
391905265
391948885
299777060
260659374
348762920
92863086
177017653
260353889
167306154
231744905
309618860
147425032
150319639
92630472
370039529
370010888
306573321
306779230
141530748
77290233
269762258
237878860
31999165
402066260
300289744
219343307
469978750
308543459
326444607
300324030
52312261
373985424
389662255
389663914
394653485
265567611
220425201
220428118
220482148
167126852
270244621
304033639
270677079
237319917
177173860
261062388
279571999
382145521
401987244
404768956
270038761
38812653
300705038
38470115
31815363
31869316
25373148
201290949
39016736
370041736
141772259
149473782
260127345
260004324
260001669
381915637
161134835
238201491
270565265
234345288
234302665
62220189
206589811
234490671
219321172
219338557
469979458
469935731
469909125
267047441
300328258
55745232
289827750
53897904
220486445
79225882
29478974
370229591
277837416
99494336
99465976
237336734
279614943
38461594
38467928
31870141
31851830
234510995
391901448
260605873
167549278
139198921
139122096
391891749
52205853
262921847
327710325
294874367
150164774
165122755
302751905
24695725
394681742
317061205
167167844
79281389
29493050
38707949
237329236
140069652
277101175
290351903
290305110
177117623
177181322
389920950
394167310
261088377
41254954
143823564
253917376
30268695
300742290
38469934
149216864
38517724
321928020
280913823
31528728
165111035
29541905
394678730
300086597
220424856
220489122
220493773
220428286
79283165
277716959
79055319
269848954
237318706
149102006
279511291
382159621
376935746
41256240
270037793
374911449
374941285
38708544
348842808
237318124
349643750
149101411
272129477
41261064
143854657
214912309
374941377
79357613
79397837
55527279
31852980
25300088
234504606
234507537
391947542
389438111
167572319
358578691
139148987
139123505
139130674
139131482
160036597
160037571
308452910
52243722
52243332
293483994
147198178
220555122
281574446
238809913
238870817
350518530
159737143
304102181
33862527
33836359
204448045
140797464
140760006
393978659
441387558
261500152
261562268
38680230
260749410
197617029
197600140
421918385
314867214
375055919
355365289
278709638
278709604
237916759
261138245
308993193
177309964
31105684
267183222
377017733
144459181
25202447
364538492
369248379
149219145
279088163
167201200
410448930
309145928
327710327
231079905
150144570
394677476
317097104
234547938
391946903
299779509
260657210
139127351
139188326
391821647
115076870
139226061
262957515
31782222
129639692
126891764
126893829
220511824
220556704
140576650
364399229
350522597
92444059
159732098
403151009
204442797
140761948
393941467
38632900
25153109
271641173
234282954
412052353
300809119
300866996
237927500
114990385
382257374
267116527
326397318
270340632
139765676
211380233
265488188
265436811
388128644
388105350
327598079
279740001
350765919
406276748
279092536
289953272
410447919
231073416
231089744
129646354
126892344
220501458
140580717
271798242
238852470
350520993
307089973
159744910
419791995
211432756
33835925
139467785
441357079
38607298
260749554
234997178
197689563
421940749
393890036
375093411
375033848
316976049
441031574
147205871
382575967
141121890
234520058
234500881
358576992
161272673
293437214
139250667
31799664
147130319
129678819
129646813
126874570
63037874
220501692
220557360
220508128
281599082
29779567
197958223
364393429
350580827
401761017
159732916
211409918
211433151
403150550
204445438
140797148
219120180
38633112
38698751
441110264
278957617
382100123
293271232
403207312
426017620
261561650
259963278
259961168
259885176
350657135
141621803
139199620
159736864
211408441
140596802
53724460
152283580
92364700
181051749
139468702
355477670
255586960
55557848
147085916
141187126
55297808
234507506
234508837
234505400
92877752
160037612
31747041
31745403
31782711
126800999
220570567
197986658
350031594
350519682
350518799
307032085
307022407
92498124
79405480
206356369
159745572
204451102
139456272
219161221
281459144
38633847
25117741
419591077
150270979
31748424
147163817
141810934
141867607
220568686
220570746
281596326
29759170
29716907
197953552
238813552
92451314
206310880
206360658
206361351
33834447
92350382
441357923
38634087
293935083
238198919
238177935
441084134
238195314
238176984
231663901
80085577
231845963
201352404
389127806
441157622
262614769
259975137
259901211
167343238
299833015
206499757
212358626
176875114
317350663
141278810
394819350
167123437
33910266
270260893
92706840
277775568
269854400
237312421
349647797
290350054
214301153
149179451
394167423
280868886
272130354
277022637
143855519
214913675
260242234
260266504
141187082
141186075
25356194
259718595
259783902
234992854
197646165
261724825
261726676
375036247
316937718
167751145
167795728
441031514
238186635
231907853
382512330
266924067
99730808
212294682
89018360
316832201
214516002
441155514
167307093
299834784
262816932
281634018
97402066
206437584
206409997
206482593
31508240
31529985
267266438
150101472
471013513
29581284
261334193
394680557
394631436
300013489
394005654
220487990
79246291
29431427
270201625
50377999
38762657
92705248
277714668
277771912
270677029
372848000
99494149
237338543
80080020
266905450
200656263
231820749
201332979
389126891
316881615
441121836
197575748
410155672
410119976
410135251
149931754
149989242
212319075
176870098
389753541
53938270
370100001
370138553
150360766
150361104
30853470
141280255
294922857
92501932
350477830
201256259
419793478
382575703
197686484
302376679
31927068
277750389
302967839
350520509
38807149
121424359
88267762
406346772
150359212
140635285
29755072
29717176
425881547
421951960
150430044
159669717
207080320
278898597
197684313
197691219
197616715
139913910
139300696
139368413
316936115
316992711
441047677
238183349
147271459
147284977
55399441
55398886
80084584
200668668
231847163
231838253
126581439
126564420
89042909
89039591
316852858
316833395
214567435
214516789
441116981
355477182
406341632
141479310
410119275
405427022
115108309
231824777
300657526
149973879
55401965
55498515
270427063
142106581
167341861
355788466
469853743
469883176
231741096
150433270
52194213
52118298
150355764
197570732
206498138
260795157
234991077
197688044
261745953
375037245
316937670
231697644
231627272
200647711
231831114
231806026
89004350
214515931
441156182
88330330
262607901
197571048
441206871
53977213
53975311
38907328
29667366
179213889
55401458
176983552
261263677
121420805
161356637
161379912
31673694
141423033
394521800
394557812
300510333
369458346
231709033
32068795
177256161
177283605
269793346
269763326
55662550
404927661
355687729
234504902
234505482
391903064
167525513
348771456
126605720
115011683
139266324
220554236
238869865
350518704
307087642
79451090
206327047
159746875
219118941
271812055
271893721
261592170
25118098
260750774
234992251
421951793
139914825
147284933
147283464
231909575
382510066
80081857
80085363
231840159
89003233
270165435
270164580
214568827
308663687
355476798
197571841
441201321
262828031
126916326
149976276
300162674
453099618
32150630
212344096
70441438
176876294
38908780
38942595
370118267
381857817
150390619
179201107
167811761
350481129
355703913
355707036
176982916
261235862
121425792
121475280
141413706
300511791
369457005
30312711
32069592
273855053
55602559
55603841
150441905
355765896
176959341
229036633
349371685
349480480
237885825
31633992
152820073
152874515
394517648
159641092
269793822
273854939
273864947
55664733
150431791
260001578
25063296
358402746
152912297
232086709
232080070
349154585
394339915
394372633
234343957
234306483
294750180
140068194
149158724
149124813
394168066
382160241
41227922
404798700
279649057
270036525
44578408
389477262
389450601
389440520
410086688
126818017
220511669
220538710
29754573
29781101
197986466
260839766
177282921
167798390
149423652
280695988
99673513
271503787
281639236
206309858
412065853
319259328
317019303
229041910
161403359
25132696
141811756
52059019
139756793
206555954
182293676
270337261
177309083
287273024
410118578
206436687
149990098
212354023
389725245
389727953
53938218
402104884
402104382
280040060
350443749
201230863
201225961
201248310
55481208
355737578
176954188
176983629
176935123
261264800
261235660
349311517
121472328
121421968
349412453
382383217
161335008
161305660
141407201
231712871
231704152
30312104
32090208
141210448
201253941
201292639
201292296
55454345
176958076
293224065
293225396
229038477
229038866
349372072
161304492
161378923
31652979
364425379
394584294
300514512
300513188
372911691
231707840
30401427
30319402
152914309
140633473
115191306
234347951
234344188
309657610
300326021
260540242
300657009
303953378
403267194
39070183
39018680
141771483
141708335
141709436
139877815
350222730
197762428
271597127
260188153
53782227
214710557
316967640
167754452
167720952
441031736
147207061
231810336
201332810
89044162
316855037
214517315
441117570
441196976
355480909
355424344
197570676
382045620
382069455
257735550
262874477
97432834
149930009
176872401
53975883
38938821
179246025
325203651
350481337
272003260
121487860
121490653
53978099
53978011
141210949
280051640
350481959
55499945
143948433
176937262
176934407
293223210
293220616
261257177
290576831
229055790
229039703
349307457
349484401
237880881
161376817
394595576
372913116
231740238
159697725
177253935
269772516
150431659
260078169
260003329
260075524
161135636
161111070
161170444
355688890
152913749
232076559
52121469
260503815
419635446
419667492
431481560
144002800
144067198
303952677
149540525
126702952
126749007
272236131
403207398
369705936
150031443
278708135
271595489
278683844
293508236
309614824
276864600
117509701
40274180
152284722
272285823
270507908
270582021
328027328
278992159
348956945
39081524
358708829
141757326
197733487
197733286
271598242
271503028
469932972
469981586
441429443
441456935
441422578
426017248
267062042
234288438
350622185
307087051
211409865
92325639
219138683
219165846
261560580
281497577
25196278
259719464
260752447
197686459
238920186
139994847
318570652
393892742
261722330
167721744
441017751
238194217
238174284
147249160
80084575
80055977
99739806
99734092
231801630
231832850
212297095
32050414
177284607
177283812
269741645
55603501
62220025
161173677
161169062
161172870
161135220
232082780
140635646
